Time,Measurement Sample Rate,Valid Samples B1CW,Valid Samples D-RT,Valid Samples D-LT,Valid Samples A1,Valid Samples A2,Valid Samples D-RB,Valid Samples D-LB,Valid Samples B1-CCW,AGCLevel B1CW A,AGCLevel B1CW B,AGCLevel D-RT A,AGCLevel D-RT B,AGCLevel D-LT A,AGCLevel D-LT B,AGCLevel A1 A,AGCLevel A1 B,AGCLevel A2 A,AGCLevel A2 B,AGCLevel D-RB A,AGCLevel D-RB B,AGCLevel D-LB A,AGCLevel D-LB B,AGCLevel B1-CCW A,AGCLevel B1-CCW B,SNR B1CW A,SNR B1CW B,SNR D-RT A,SNR D-RT B,SNR D-LT A,SNR D-LT B,SNR A1 A,SNR A1 B,SNR A2 A,SNR A2 B,SNR D-RB A,SNR D-RB B,SNR D-LB A,SNR D-LB B,SNR B1-CCW A,SNR B1-CCW B,VoS_avg[m/s],Vline[m/s],Pressure[bar-a],Temperature[°C],Qline[m³/hr],MeasQBase,MeasStability,VOS B1CW[m/s],VOS D-RT[m/s],VOS D-LT[m/s],VOS A1[m/s],VOS A2[m/s],VOS D-RB[m/s],VOS D-LB[m/s],VOS B1-CCW[m/s],VOG B1CW[m/s],VOG D-RT[m/s],VOG D-LT[m/s],VOG A1[m/s],VOG A2[m/s],VOG D-RB[m/s],VOG D-LB[m/s],VOG B1-CCW[m/s],Meter name,Data Sequence,Vm FWD[m³],Vm REV[m³],TSpare,Diag. Bits B1CW,Diag. Bits D-RT,Diag. Bits D-LT,Diag. Bits A1,Diag. Bits A2,Diag. Bits D-RB,Diag. Bits D-LB,Diag. Bits B1-CCW,Performance B1CW[%],Performance D-RT[%],Performance D-LT[%],Performance A1[%],Performance A2[%],Performance D-RB[%],Performance D-LB[%],Performance B1-CCW[%],VOG Ratio B1CW,VOG Ratio D-RT,VOG Ratio D-LT,VOG Ratio A1,VOG Ratio A2,VOG Ratio D-RB,VOG Ratio D-LB,VOG Ratio B1-CCW,VOS Ratio B1CW,VOS Ratio D-RT,VOS Ratio D-LT,VOS Ratio A1,VOS Ratio A2,VOS Ratio D-RB,VOS Ratio D-LB,VOS Ratio B1-CCW,Op. Status,Swirl Angle[°],Internal Temp[°C],TransitTimeStDAB_1[s],TransitTimeStDAB_2[s],TransitTimeStDAB_3[s],TransitTimeStDAB_4[s],TransitTimeStDAB_5[s],TransitTimeStDAB_6[s],TransitTimeStDAB_7[s],TransitTimeStDAB_8[s],TransitTimeStDBA_1[s],TransitTimeStDBA_2[s],TransitTimeStDBA_3[s],TransitTimeStDBA_4[s],TransitTimeStDBA_5[s],TransitTimeStDBA_6[s],TransitTimeStDBA_7[s],TransitTimeStDBA_8[s],DSPSampleRate_1,DSPSampleRate_2,DSPSampleRate_3,DSPSampleRate_4,DSPSampleRate_5,DSPSampleRate_6,DSPSampleRate_7,DSPSampleRate_8,TTimeAB_1[s],TTimeAB_2[s],TTimeAB_3[s],TTimeAB_4[s],TTimeAB_5[s],TTimeAB_6[s],TTimeAB_7[s],TTimeAB_8[s],TTimeBA_1[s],TTimeBA_2[s],TTimeBA_3[s],TTimeBA_4[s],TTimeBA_5[s],TTimeBA_6[s],TTimeBA_7[s],TTimeBA_8[s],Density[kg/m²],Viscosity[Pa s]
8/20/2018 11:59:37 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,26.240000,26.200000,59.430000,58.050000,56.840000,54.210000,52.760000,52.410000,53.040000,53.810000,53.450000,54.520000,52.630000,53.230000,28.060000,28.280000,455.731628,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,456.272278,455.507813,455.136536,456.001282,456.408478,455.068787,455.188568,456.269409,-0.002192,0.008000,-0.018635,0.014409,-0.009448,-0.020676,0.008641,0.008277,68.000000,1234.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,1.626923,-2.853689,-18.605005,-3.874529,30.398460,-15.987911,-2.984832,-2.911515,1.001356,0.999439,0.998508,1.000676,1.001698,0.998338,0.998638,1.001349,16.000000,0.000000,37.024255,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00062432222,0.00019845755,0.00019862711,0.00027784382,0.00027760540,0.00019865646,0.00019859613,0.00062425231,0.00062431878,0.00019846176,0.00019861633,0.00027785590,0.00027759868,0.00019864475,0.00019860113,0.00062426296,90.000000,0.000013
8/20/2018 11:59:38 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,26.190000,26.090000,57.220000,56.500000,55.120000,54.940000,52.900000,52.930000,52.550000,54.420000,54.590000,54.000000,53.240000,52.780000,28.010000,28.300000,455.731171,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,456.272888,455.507629,455.136200,456.000549,456.407715,455.067993,455.187653,456.268555,-0.001701,0.007715,-0.016997,0.014837,-0.009400,-0.021151,0.007786,0.008212,68.000000,1235.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,1.323457,-2.932712,-18.894131,-4.066997,50.646378,-14.166385,-2.948381,-3.039596,1.001359,0.999439,0.998508,1.000676,1.001697,0.998337,0.998637,1.001348,16.000000,0.000000,37.026435,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00062432158,0.00019845758,0.00019862695,0.00027784443,0.00027760590,0.00019865710,0.00019859659,0.00062425307,0.00062431878,0.00019846206,0.00019861649,0.00027785572,0.00027759850,0.00019864550,0.00019860144,0.00062426366,90.000000,0.000013
8/20/2018 11:59:39 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,26.170000,26.290000,58.230000,56.350000,55.090000,55.140000,53.240000,53.080000,54.140000,55.030000,52.950000,53.540000,52.620000,52.930000,28.120000,28.250000,455.729980,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,456.272827,455.505310,455.134796,455.999115,456.407593,455.066223,455.186218,456.267670,-0.002257,0.007027,-0.018658,0.014575,-0.008831,-0.021151,0.007193,0.008114,68.000000,1236.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,1.346997,-2.340457,-27.971106,-3.571853,11.983600,-20.672646,-2.377011,-2.569661,1.001362,0.999437,0.998508,1.000675,1.001700,0.998336,0.998637,1.001349,16.000000,0.000000,37.026435,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00062432041,0.00019845774,0.00019862664,0.00027784472,0.00027760633,0.00019865757,0.00019859723,0.00062425435,0.00062431826,0.00019846206,0.00019861710,0.00027785634,0.00027759900,0.00019864569,0.00019860160,0.00062426482,90.000000,0.000013
8/20/2018 11:59:40 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,26.110000,26.250000,57.650000,54.400000,54.870000,54.820000,51.840000,52.290000,54.440000,54.170000,55.430000,52.590000,53.240000,53.210000,28.080000,28.190000,455.701202,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,456.254578,455.482544,455.109924,455.969025,456.373840,455.028290,455.144867,456.246674,0.019041,0.026207,-0.037910,0.037079,-0.032925,0.004463,-0.018658,-0.014461,68.000000,1237.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-3.681477,-4.229774,-12.791321,-4.785020,-14.623047,-1.444490,-87.400032,37.448082,1.001388,0.999452,0.998517,1.000672,1.001687,0.998313,0.998605,1.001368,16.000000,0.000000,37.029184,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00062432082,0.00019845895,0.00019862772,0.00027784571,0.00027760619,0.00019865835,0.00019859802,0.00062425557,0.00062431797,0.00019846289,0.00019861724,0.00027785712,0.00027759929,0.00019864648,0.00019860205,0.00062426593,90.000000,0.000013
8/20/2018 11:59:41 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,25.940000,26.130000,56.990000,56.480000,55.520000,53.960000,52.310000,53.090000,53.410000,53.310000,53.980000,55.020000,52.450000,54.160000,29.470000,28.570000,455.349792,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,455.958740,455.158997,454.768982,455.609009,455.995422,454.638947,454.734558,455.933655,0.153214,0.125268,-0.140674,0.142383,-0.140342,0.115084,-0.131250,-0.150400,68.000000,1238.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-5.960609,-5.769492,-8.641130,-5.894037,-8.645930,-5.681119,-8.789085,-8.512076,1.001529,0.999521,0.998542,1.000651,1.001621,0.998216,0.998456,1.001466,16.000000,0.000000,37.028994,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00062433223,0.00019846350,0.00019864397,0.00027785523,0.00027763617,0.00019866772,0.00019862333,0.00062429870,0.00062435656,0.00019847818,0.00019862271,0.00027788428,0.00027761041,0.00019867023,0.00019861285,0.00062428025,90.000000,0.000013
8/20/2018 11:59:42 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,25.890000,26.150000,56.920000,58.690000,54.710000,54.780000,52.870000,52.570000,54.250000,52.960000,55.040000,54.330000,52.750000,52.730000,31.390000,30.440000,454.282440,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,454.969543,454.133423,453.719269,454.523682,454.883148,453.521301,453.590729,454.918518,0.365842,0.278476,-0.288660,0.291959,-0.289277,0.257800,-0.268624,-0.359168,68.000000,1239.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-6.783936,-6.718873,-7.294443,-6.731358,-7.293788,-6.697300,-7.317399,-7.234703,1.001729,0.999625,0.998583,1.000607,1.001511,0.998086,0.998260,1.001601,16.000000,0.000000,37.035282,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00062465161,0.00019857679,0.00019882178,0.00027803346,0.00027790864,0.00019880677,0.00019883420,0.00062481419,0.00062484742,0.00019864706,0.00019874274,0.00027814519,0.00027779871,0.00019887146,0.00019876043,0.00062462199,90.000000,0.000013
8/20/2018 11:59:43 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,26.960000,27.100000,57.000000,57.930000,54.860000,55.060000,53.830000,53.900000,53.760000,55.630000,52.500000,55.010000,52.850000,52.690000,30.760000,31.730000,452.805237,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,453.490784,452.667725,452.253387,453.036194,453.386536,452.047546,452.112915,453.446777,0.402681,0.294808,-0.303852,0.305158,-0.301122,0.267675,-0.277218,-0.388384,68.000000,1240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-6.995581,-6.993966,-7.005865,-6.994170,-7.005918,-6.993355,-7.006429,-7.004588,1.001731,0.999653,0.998607,1.000583,1.001467,0.998088,0.998253,1.001620,16.000000,0.000000,37.040589,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00062587310,0.00019898203,0.00019932367,0.00027863830,0.00027864697,0.00019925632,0.00019937451,0.00062634278,0.00062634272,0.00019913894,0.00019916070,0.00027886848,0.00027841926,0.00019940198,0.00019922278,0.00062588166,90.000000,0.000013
8/20/2018 11:59:44 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,30.450000,32.540000,60.080000,57.480000,55.840000,54.460000,53.230000,53.720000,55.910000,56.360000,52.800000,55.600000,53.970000,52.820000,32.530000,31.010000,451.302979,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,451.970520,451.176453,450.761871,451.526855,451.871399,450.560364,450.619446,451.937012,0.401045,0.294214,-0.301811,0.303924,-0.298013,0.265562,-0.274393,-0.387762,68.000000,1241.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-7.048631,-7.066457,-6.936408,-7.064315,-6.935605,-7.073703,-6.930117,-6.950404,1.001691,0.999680,0.998630,1.000567,1.001440,0.998120,0.998269,1.001606,16.000000,0.000000,37.039420,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00062788941,0.00019962143,0.00019997431,0.00027954756,0.00027957183,0.00019990289,0.00020002890,0.00062839530,0.00062840967,0.00019978863,0.00019980167,0.00027978973,0.00027933324,0.00020005512,0.00019987128,0.00062789343,90.000000,0.000013
8/20/2018 11:59:46 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,31.540000,32.200000,57.860000,56.410000,55.770000,55.590000,53.870000,53.920000,55.210000,54.520000,54.890000,54.590000,52.450000,52.950000,39.890000,38.870000,449.825165,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,450.473206,449.705383,449.293091,450.042084,450.381348,449.100098,449.154968,450.451172,0.393488,0.288209,-0.294333,0.295734,-0.291461,0.258678,-0.266369,-0.379976,68.000000,1242.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-7.071334,-7.097755,-6.906853,-7.095233,-6.905948,-7.109089,-6.897218,-6.927631,1.001647,0.999696,0.998648,1.000551,1.001413,0.998158,0.998298,1.001591,16.000000,0.000000,37.039420,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00063000160,0.00020028112,0.00020063571,0.00028048211,0.00028050842,0.00020056305,0.00020069128,0.00063049502,0.00063052325,0.00020044910,0.00020046308,0.00028072493,0.00028027070,0.00020071509,0.00020053424,0.00062999059,90.000000,0.000013
8/20/2018 11:59:47 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,34.310000,34.630000,57.830000,57.720000,56.140000,54.790000,52.970000,53.550000,55.030000,52.050000,55.220000,53.220000,52.750000,52.940000,36.990000,37.610000,448.397034,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,449.024414,448.293579,447.888306,448.606079,448.938965,447.682709,447.744080,448.998169,0.376213,0.269123,-0.274274,0.281230,-0.272256,0.238999,-0.244720,-0.367969,68.000000,1243.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-7.120095,-7.169037,-6.841711,-7.161592,-6.840564,-7.190925,-6.823078,-6.881332,1.001599,0.999736,0.998704,1.000533,1.001382,0.998180,0.998336,1.001532,16.000000,0.000000,37.041632,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00063209975,0.00020093772,0.00020128973,0.00028141035,0.00028143422,0.00020121694,0.00020134360,0.00063257047,0.00063261495,0.00020110334,0.00020112027,0.00028164819,0.00028120019,0.00020136600,0.00020119015,0.00063207292,90.000000,0.000013
8/20/2018 11:59:47 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,35.750000,35.220000,58.190000,57.510000,55.370000,56.270000,53.320000,54.060000,52.740000,52.880000,55.330000,54.950000,53.080000,52.750000,36.310000,36.040000,447.774261,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,448.232330,447.650391,447.279480,447.983612,448.363464,447.174866,447.274963,448.235199,-0.019041,-0.031264,0.015335,-0.007169,0.011181,-0.045127,0.031786,0.034876,68.000000,1244.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-13.857384,-10.019966,-4.335832,22.267385,-3.798663,-8.847369,-5.399389,-5.511057,1.001169,0.999684,0.998737,1.000534,1.001504,0.998470,0.998726,1.001177,16.000000,0.000000,37.049436,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00063414971,0.00020157578,0.00020191552,0.00028231664,0.00028233105,0.00020185947,0.00020197201,0.00063461042,0.00063464552,0.00020173141,0.00020175663,0.00028254426,0.00028211102,0.00020199805,0.00020183015,0.00063412549,90.000000,0.000013
8/20/2018 11:59:48 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,34.790000,35.190000,58.740000,57.470000,53.940000,55.560000,52.990000,54.400000,52.960000,52.810000,54.420000,55.950000,52.810000,53.110000,36.150000,35.520000,447.894989,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,448.331604,447.821411,447.449341,448.080627,448.462250,447.288940,447.376343,448.349365,-0.024374,-0.021839,0.017566,-0.005579,0.006789,-0.037103,0.024189,0.039195,68.000000,1245.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-7.348256,-7.390935,-6.568084,-8.828057,-5.982150,-7.224940,-6.680952,-6.799600,1.001114,0.999812,0.998863,1.000474,1.001448,0.998454,0.998677,1.001160,16.000000,0.000000,37.048109,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00063553121,0.00020195237,0.00020210633,0.00028282576,0.00028257872,0.00020217117,0.00020210358,0.00063542457,0.00063550600,0.00020193424,0.00020211523,0.00028281994,0.00028258777,0.00020214493,0.00020212204,0.00063547073,90.000000,0.000013
8/20/2018 11:59:49 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,34.940000,35.030000,58.680000,58.180000,55.450000,55.300000,54.840000,53.410000,53.910000,54.030000,54.500000,55.940000,52.470000,52.630000,36.770000,36.880000,447.995300,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,448.435364,447.943848,447.579468,448.154419,448.538727,447.380798,447.474945,448.454865,-0.022804,-0.014813,0.005697,0.000546,0.006552,-0.039619,0.026919,0.037821,68.000000,1246.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-6.909320,-6.861371,-7.388106,-15.491924,-7.335061,-6.947519,-7.078699,-7.055834,1.001123,0.999869,0.998939,1.000406,1.001387,0.998433,0.998673,1.001173,16.000000,0.000000,37.049404,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00063539395,0.00020187252,0.00020202895,0.00028276385,0.00028251825,0.00020211728,0.00020205999,0.00063525996,0.00063536176,0.00020185986,0.00020203915,0.00028275934,0.00028252375,0.00020209573,0.00020207404,0.00063531176,90.000000,0.000013
8/20/2018 11:59:50 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,34.820000,34.810000,56.800000,56.170000,56.180000,54.980000,53.110000,54.270000,53.390000,54.340000,53.840000,55.270000,52.790000,52.610000,36.480000,36.290000,448.071472,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,448.517365,448.037140,447.656158,448.218872,448.593323,447.456055,447.556091,448.536499,-0.016031,-0.012724,-0.006504,0.000688,-0.000380,-0.033899,0.016973,0.027253,68.000000,1247.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,13.061255,7.485028,2.512881,-0.190384,0.109668,-25.582708,-2.856299,-3.677452,1.001137,0.999912,0.998941,1.000376,1.001331,0.998431,0.998686,1.001186,16.000000,0.000000,37.049404,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00063524593,0.00020181530,0.00020197366,0.00028271484,0.00028247017,0.00020207651,0.00020201468,0.00063511141,0.00063521578,0.00020180673,0.00020197696,0.00028271528,0.00028247546,0.00020205350,0.00020203031,0.00063516136,90.000000,0.000013
8/20/2018 11:59:51 AM,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,28.390000,28.390000,17.590000,17.590000,20.990000,20.790000,19.390000,19.390000,21.790000,21.790000,17.990000,18.990000,17.590000,17.990000,29.190000,29.190000,34.790000,34.620000,57.780000,56.930000,55.370000,55.180000,53.810000,53.860000,53.190000,56.190000,53.610000,54.940000,52.450000,53.040000,36.590000,36.760000,448.150818,0.000000,1.013150,20.000000,0.000000,0.000000,0.000000,448.602478,448.144379,447.732239,448.296448,448.671814,447.532227,447.615692,448.611298,-0.020415,-0.014291,-0.003490,0.001780,0.008166,-0.037151,0.013721,0.035400,68.000000,1248.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,-34.549896,50.303669,1.909902,-0.690089,-2.338383,-12.459784,-3.201529,-4.794963,1.001152,0.999984,0.998933,1.000371,1.001329,0.998423,0.998636,1.001174,16.000000,0.000000,37.056765,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.00063512533,0.00020177268,0.00020194260,0.00028267413,0.00028243859,0.00020204086,0.00020198093,0.00063500280,0.00063510414,0.00020176532,0.00020193882,0.00028267468,0.00028243830,0.00020202118,0.00020199078,0.00063503877,90.000000,0.000013
